l_id,r_id,brand_similarity,model_similarity,description_jaccard,description_levenshtein,similarity,predicted_match
www.ebay.com//24008,www.walmart.com//675,0.0,0.0,0.15151515151515152,104,0.1202,False
www.ebay.com//24062,www.pcconnection.com//4399,1.0,0.0,0.20689655172413793,81,0.3802,False
www.ebay.com//24062,www.pcconnection.com//4414,1.0,0.0,0.2962962962962963,70,0.4034,False
www.ebay.com//24062,www.walmart.com//675,1.0,0.0,0.22580645161290322,92,0.3697,False
www.ebay.com//24132,www.pcconnection.com//4399,1.0,0.0,0.14285714285714285,96,0.3232,False
www.ebay.com//24132,www.pcconnection.com//4414,1.0,0.0,0.23076923076923078,80,0.3554,False
www.ebay.com//24132,www.walmart.com//675,1.0,0.0,0.12903225806451613,101,0.3223,False
www.ebay.com//24300,www.pcconnection.com//4414,1.0,0.0,0.38461538461538464,79,0.3971,False
www.ebay.com//42063,www.pcconnection.com//4399,0.0,0.0,0.125,96,0.1188,False
www.ebay.com//42063,www.pcconnection.com//4414,0.0,0.0,0.16129032258064516,90,0.1065,False
www.ebay.com//42063,www.walmart.com//675,0.0,0.0,0.18181818181818182,100,0.1381,False
www.ebay.com//42337,www.pcconnection.com//4399,1.0,0.0,0.2857142857142857,90,0.3753,False
www.ebay.com//42337,www.pcconnection.com//4414,1.0,0.0,0.3333333333333333,84,0.3685,False
www.ebay.com//42337,www.walmart.com//675,1.0,0.0,0.25806451612903225,91,0.3803,False
www.ebay.com//42631,www.pcconnection.com//4414,1.0,0.0,0.26666666666666666,81,0.3613,False
www.ebay.com//42702,www.pcconnection.com//4399,0.0,0.0,0.05555555555555555,100,0.0905,False
www.ebay.com//42702,www.pcconnection.com//4414,0.0,0.0,0.05555555555555555,88,0.0864,False
www.ebay.com//42702,www.walmart.com//675,0.0,0.0,0.10810810810810811,102,0.1145,False
www.ebay.com//42779,www.pcconnection.com//4399,1.0,0.0,0.2,88,0.3594,False
www.ebay.com//42779,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,76,0.3818,False
www.ebay.com//42779,www.walmart.com//675,1.0,0.0,0.18181818181818182,94,0.3535,False
www.ebay.com//42818,www.pcconnection.com//4399,1.0,0.0,0.2413793103448276,86,0.3752,False
www.ebay.com//42818,www.pcconnection.com//4414,1.0,0.0,0.3333333333333333,77,0.3905,False
www.ebay.com//42818,www.walmart.com//675,1.0,0.0,0.18181818181818182,92,0.3587,False
www.ebay.com//42881,www.pcconnection.com//4399,1.0,0.0,0.27586206896551724,93,0.3647,False
www.ebay.com//42881,www.pcconnection.com//4414,1.0,0.0,0.32142857142857145,82,0.3718,False
www.ebay.com//42881,www.walmart.com//675,1.0,0.0,0.25,91,0.3783,False
www.ebay.com//42920,www.pcconnection.com//4399,1.0,0.0,0.25,89,0.3691,False
www.ebay.com//42920,www.pcconnection.com//4414,1.0,0.0,0.25,78,0.3666,False
www.ebay.com//42920,www.walmart.com//675,1.0,0.0,0.1875,90,0.3653,False
www.ebay.com//43361,www.pcconnection.com//4399,0.0,0.0,0.05714285714285714,100,0.0908,False
www.ebay.com//43361,www.pcconnection.com//4414,0.0,0.0,0.05714285714285714,88,0.0868,False
www.ebay.com//43361,www.walmart.com//675,0.0,0.0,0.08108108108108109,103,0.1052,False
www.ebay.com//43461,www.pcconnection.com//4399,1.0,0.0,0.2857142857142857,93,0.3671,False
www.ebay.com//43461,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,77,0.3786,False
www.ebay.com//43461,www.walmart.com//675,1.0,0.0,0.25806451612903225,92,0.3778,False
www.ebay.com//43508,www.pcconnection.com//4414,1.0,0.0,0.2962962962962963,79,0.375,False
www.ebay.com//43619,www.pcconnection.com//4399,1.0,0.0,0.2857142857142857,93,0.3671,False
www.ebay.com//43619,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,77,0.3786,False
www.ebay.com//43619,www.walmart.com//675,1.0,0.0,0.25806451612903225,92,0.3778,False
www.ebay.com//43949,www.pcconnection.com//4414,1.0,0.0,0.38461538461538464,80,0.3939,False
www.ebay.com//44009,www.pcconnection.com//4399,1.0,0.0,0.2413793103448276,92,0.3588,False
www.ebay.com//44009,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,76,0.3818,False
www.ebay.com//44009,www.walmart.com//675,1.0,0.0,0.25806451612903225,94,0.3726,False
www.ebay.com//44051,www.pcconnection.com//4399,0.0,0.0,0.13333333333333333,91,0.1345,False
www.ebay.com//44051,www.pcconnection.com//4414,0.0,0.0,0.0967741935483871,90,0.0904,False
www.ebay.com//44051,www.walmart.com//675,0.0,0.0,0.1935483870967742,96,0.1513,False
www.ebay.com//44563,www.pcconnection.com//4399,0.0,0.0,0.15625,96,0.1266,False
www.ebay.com//44563,www.pcconnection.com//4414,0.0,0.0,0.23333333333333334,88,0.1309,False
www.ebay.com//44563,www.walmart.com//675,0.0,0.0,0.17647058823529413,94,0.1522,False
www.ebay.com//44590,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,77,0.3762,False
www.ebay.com//44885,www.pcconnection.com//4399,1.0,0.0,0.23333333333333334,92,0.3568,False
www.ebay.com//44885,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,80,0.3667,False
www.ebay.com//44885,www.walmart.com//675,1.0,0.0,0.25,94,0.3706,False
www.ebay.com//44970,www.pcconnection.com//4399,1.0,0.0,0.23333333333333334,92,0.3568,False
www.ebay.com//44970,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,80,0.3667,False
www.ebay.com//44970,www.walmart.com//675,1.0,0.0,0.25,94,0.3706,False
www.ebay.com//45161,www.pcconnection.com//4414,1.0,0.0,0.16129032258064516,77,0.3475,False
www.ebay.com//45377,www.pcconnection.com//4414,1.0,0.0,0.25925925925925924,78,0.3689,False
www.ebay.com//45581,www.pcconnection.com//4414,1.0,0.0,0.23333333333333334,76,0.3687,False
www.ebay.com//45746,www.pcconnection.com//4414,1.0,0.0,0.26666666666666666,79,0.3676,False
www.ebay.com//45835,www.pcconnection.com//4399,1.0,0.0,0.2857142857142857,93,0.3671,False
www.ebay.com//45835,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,77,0.3786,False
www.ebay.com//45835,www.walmart.com//675,1.0,0.0,0.25806451612903225,92,0.3778,False
www.ebay.com//45969,www.pcconnection.com//4399,1.0,0.0,0.10810810810810811,90,0.3309,False
www.ebay.com//45969,www.pcconnection.com//4414,1.0,0.0,0.07894736842105263,83,0.308,False
www.ebay.com//45969,www.walmart.com//675,1.0,0.0,0.1891891891891892,96,0.3502,False
www.ebay.com//46195,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,77,0.3786,False
www.ebay.com//46299,www.pcconnection.com//4399,0.0,0.0,0.09090909090909091,101,0.0966,False
www.ebay.com//46299,www.pcconnection.com//4414,0.0,0.0,0.09090909090909091,89,0.0921,False
www.ebay.com//46299,www.walmart.com//675,0.0,0.0,0.14705882352941177,104,0.1191,False
www.ebay.com//46458,www.pcconnection.com//4414,1.0,0.0,0.3076923076923077,80,0.3747,False
www.ebay.com//46777,www.pcconnection.com//4399,0.0,0.0,0.05405405405405406,99,0.0928,False
www.ebay.com//46777,www.pcconnection.com//4414,0.0,0.0,0.05405405405405406,91,0.0766,False
www.ebay.com//46777,www.walmart.com//675,0.0,0.0,0.10526315789473684,102,0.1138,False
www.ebay.com//46805,www.pcconnection.com//4399,0.0,0.0,0.16129032258064516,95,0.1306,False
www.ebay.com//46805,www.pcconnection.com//4414,0.0,0.0,0.16129032258064516,88,0.1128,False
www.ebay.com//46805,www.walmart.com//675,0.0,0.0,0.21875,94,0.1628,False
www.ebay.com//46838,www.pcconnection.com//4399,1.0,0.0,0.17647058823529413,88,0.3535,False
www.ebay.com//46838,www.pcconnection.com//4414,1.0,0.0,0.17647058823529413,85,0.3261,False
www.ebay.com//46838,www.walmart.com//675,1.0,0.0,0.16216216216216217,98,0.3383,False
www.ebay.com//47140,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,80,0.3692,False
www.ebay.com//47294,www.pcconnection.com//4399,0.0,0.0,0.125,97,0.116,False
www.ebay.com//47294,www.pcconnection.com//4414,0.0,0.0,0.16129032258064516,89,0.1097,False
www.ebay.com//47294,www.walmart.com//675,0.0,0.0,0.14705882352941177,99,0.132,False
www.ebay.com//47793,www.pcconnection.com//4399,1.0,0.0,0.21875,92,0.3531,False
www.ebay.com//47793,www.pcconnection.com//4414,1.0,0.0,0.25806451612903225,84,0.3497,False
www.ebay.com//47793,www.walmart.com//675,1.0,0.0,0.23529411764705882,94,0.3669,False
www.ebay.com//47819,www.pcconnection.com//4414,1.0,0.0,0.25806451612903225,79,0.3654,False
www.ebay.com//48534,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,78,0.373,False
www.ebay.com//53255,www.pcconnection.com//4414,1.0,0.0,0.25925925925925924,73,0.3846,False
www.ebay.com//53484,www.pcconnection.com//4399,1.0,0.0,0.27586206896551724,93,0.3647,False
www.ebay.com//53484,www.pcconnection.com//4414,1.0,0.0,0.32142857142857145,82,0.3718,False
www.ebay.com//53484,www.walmart.com//675,1.0,0.0,0.25,91,0.3783,False
www.ebay.com//53654,www.pcconnection.com//4414,1.0,0.0,0.2962962962962963,79,0.375,False
www.ebay.com//54116,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,78,0.3755,False
www.ebay.com//54295,www.pcconnection.com//4399,0.0,0.0,0.1724137931034483,93,0.1388,False
www.ebay.com//54295,www.pcconnection.com//4414,0.0,0.0,0.1724137931034483,90,0.1093,False
www.ebay.com//54295,www.walmart.com//675,0.0,0.0,0.23333333333333334,96,0.1613,False
www.ebay.com//54329,www.pcconnection.com//4399,1.0,0.0,0.2962962962962963,90,0.378,False
www.ebay.com//54329,www.pcconnection.com//4414,1.0,0.0,0.25,75,0.376,False
www.ebay.com//54329,www.walmart.com//675,1.0,0.0,0.3103448275862069,92,0.3908,False
www.ebay.com//54444,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,78,0.373,False
www.ebay.com//54578,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,78,0.373,False
www.ebay.com//54594,www.pcconnection.com//4399,0.0,0.0,0.125,97,0.116,False
www.ebay.com//54594,www.pcconnection.com//4414,0.0,0.0,0.16129032258064516,90,0.1065,False
www.ebay.com//54594,www.walmart.com//675,0.0,0.0,0.14705882352941177,99,0.132,False
www.ebay.com//54619,www.pcconnection.com//4399,1.0,0.0,0.27586206896551724,93,0.3647,False
www.ebay.com//54619,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,81,0.3636,False
www.ebay.com//54619,www.walmart.com//675,1.0,0.0,0.25,91,0.3783,False
www.ebay.com//54720,www.pcconnection.com//4399,1.0,0.0,0.25,87,0.3746,False
www.ebay.com//54720,www.pcconnection.com//4414,1.0,0.0,0.34615384615384615,76,0.3969,False
www.ebay.com//54720,www.walmart.com//675,1.0,0.0,0.22580645161290322,92,0.3697,False
www.ebay.com//54758,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,80,0.3692,False
www.ebay.com//54995,www.pcconnection.com//4414,1.0,0.0,0.2962962962962963,75,0.3876,False
www.ebay.com//55099,www.pcconnection.com//4414,1.0,0.0,0.2413793103448276,74,0.377,False
www.ebay.com//55718,www.pcconnection.com//4399,0.0,0.0,0.16666666666666666,97,0.1264,False
www.ebay.com//55718,www.pcconnection.com//4414,0.0,0.0,0.16666666666666666,86,0.1205,False
www.ebay.com//55718,www.walmart.com//675,0.0,0.0,0.1875,95,0.1524,False
www.ebay.com//55733,www.pcconnection.com//4399,1.0,0.0,0.27586206896551724,88,0.3783,False
www.ebay.com//55733,www.pcconnection.com//4414,1.0,0.0,0.23333333333333334,85,0.3403,False
www.ebay.com//55733,www.walmart.com//675,1.0,0.0,0.25,91,0.3783,False
www.ebay.com//55749,www.pcconnection.com//4399,1.0,0.0,0.17647058823529413,88,0.3535,False
www.ebay.com//55749,www.pcconnection.com//4414,1.0,0.0,0.17647058823529413,85,0.3261,False
www.ebay.com//55749,www.walmart.com//675,1.0,0.0,0.16216216216216217,98,0.3383,False
www.ebay.com//55816,www.pcconnection.com//4414,1.0,0.0,0.2413793103448276,73,0.3802,False
www.ebay.com//55890,www.pcconnection.com//4399,1.0,0.0,0.15151515151515152,96,0.3254,False
www.ebay.com//55890,www.pcconnection.com//4414,1.0,0.0,0.22580645161290322,86,0.3353,False
www.ebay.com//55890,www.walmart.com//675,1.0,0.0,0.1388888888888889,105,0.3145,False
www.ebay.com//55926,www.pcconnection.com//4414,1.0,0.0,0.3333333333333333,80,0.3811,False
www.ebay.com//56052,www.pcconnection.com//4399,1.0,0.0,0.27586206896551724,93,0.3647,False
www.ebay.com//56052,www.pcconnection.com//4414,1.0,0.0,0.32142857142857145,82,0.3718,False
www.ebay.com//56052,www.walmart.com//675,1.0,0.0,0.25,91,0.3783,False
www.ebay.com//56089,www.pcconnection.com//4399,0.0,0.0,0.16129032258064516,96,0.1278,False
www.ebay.com//56089,www.pcconnection.com//4414,0.0,0.0,0.16129032258064516,89,0.1097,False
www.ebay.com//56089,www.walmart.com//675,0.0,0.0,0.21875,95,0.1602,False
www.ebay.com//56741,www.pcconnection.com//4414,1.0,0.0,0.14705882352941177,76,0.3471,False
www.ebay.com//58021,www.pcconnection.com//4399,1.0,0.0,0.2,89,0.3566,False
www.ebay.com//58021,www.pcconnection.com//4414,1.0,0.0,0.16129032258064516,82,0.3318,False
www.ebay.com//58021,www.walmart.com//675,1.0,0.0,0.21875,92,0.3679,False
www.ebay.com//58604,www.pcconnection.com//4399,1.0,0.0,0.22580645161290322,91,0.3576,False
www.ebay.com//58604,www.pcconnection.com//4414,1.0,0.0,0.26666666666666666,75,0.3802,False
www.ebay.com//58604,www.walmart.com//675,1.0,0.0,0.24242424242424243,93,0.3713,False
www.ebay.com//58637,www.pcconnection.com//4414,1.0,0.0,0.16666666666666666,80,0.3394,False
www.ebay.com//58697,www.pcconnection.com//4399,1.0,0.0,0.22580645161290322,91,0.3576,False
www.ebay.com//58697,www.pcconnection.com//4414,1.0,0.0,0.26666666666666666,75,0.3802,False
www.ebay.com//58697,www.walmart.com//675,1.0,0.0,0.24242424242424243,93,0.3713,False
www.ebay.com//58849,www.pcconnection.com//4414,1.0,0.0,0.26666666666666666,81,0.3613,False
www.ebay.com//58883,www.pcconnection.com//4414,1.0,0.0,0.3076923076923077,77,0.3841,False
www.ebay.com//59051,www.pcconnection.com//4399,0.0,0.0,0.125,96,0.1188,False
www.ebay.com//59051,www.pcconnection.com//4414,0.0,0.0,0.16129032258064516,90,0.1065,False
www.ebay.com//59051,www.walmart.com//675,0.0,0.0,0.18181818181818182,100,0.1381,False
www.ebay.com//59178,www.pcconnection.com//4399,0.0,0.0,0.16129032258064516,96,0.1278,False
www.ebay.com//59178,www.pcconnection.com//4414,0.0,0.0,0.125,91,0.0943,False
www.ebay.com//59178,www.walmart.com//675,0.0,0.0,0.21875,95,0.1602,False
www.ebay.com//59315,www.pcconnection.com//4399,0.0,0.0,0.16129032258064516,96,0.1278,False
www.ebay.com//59315,www.pcconnection.com//4414,0.0,0.0,0.16129032258064516,89,0.1097,False
www.ebay.com//59315,www.walmart.com//675,0.0,0.0,0.21875,95,0.1602,False
www.ebay.com//59593,www.pcconnection.com//4399,0.0,0.0,0.125,96,0.1188,False
www.ebay.com//59593,www.pcconnection.com//4414,0.0,0.0,0.09090909090909091,89,0.0921,False
www.ebay.com//59593,www.walmart.com//675,0.0,0.0,0.21875,97,0.1551,False
www.ebay.com//59623,www.pcconnection.com//4414,1.0,0.0,0.2962962962962963,79,0.375,False
www.ebay.com//59766,www.pcconnection.com//4399,1.0,0.0,0.23333333333333334,92,0.3568,False
www.ebay.com//59766,www.pcconnection.com//4414,1.0,0.0,0.27586206896551724,80,0.3667,False
www.ebay.com//59766,www.walmart.com//675,1.0,0.0,0.25,94,0.3706,False
www.ebay.com//60029,www.pcconnection.com//4399,1.0,0.0,0.2857142857142857,93,0.3671,False
www.ebay.com//60029,www.pcconnection.com//4414,1.0,0.0,0.2857142857142857,77,0.3786,False
www.ebay.com//60029,www.walmart.com//675,1.0,0.0,0.25806451612903225,92,0.3778,False
www.ebay.com//60240,www.pcconnection.com//4399,1.0,0.0,0.25,87,0.3746,False
www.ebay.com//60240,www.pcconnection.com//4414,1.0,0.0,0.34615384615384615,76,0.3969,False
www.ebay.com//60240,www.walmart.com//675,1.0,0.0,0.22580645161290322,92,0.3697,False
www.ebay.com//60435,www.pcconnection.com//4414,1.0,0.0,0.16666666666666666,80,0.3394,False
www.ebay.com//60672,www.pcconnection.com//4414,1.0,0.0,0.32142857142857145,78,0.3844,False
www.ebay.com//60813,www.pcconnection.com//4399,1.0,0.0,0.22580645161290322,76,0.3986,False
www.ebay.com//60813,www.pcconnection.com//4414,1.0,0.0,0.1875,80,0.3446,False
www.ebay.com//60813,www.walmart.com//675,1.0,0.0,0.3225806451612903,83,0.417,False
www.ebay.com//60908,www.pcconnection.com//4399,1.0,0.0,0.25806451612903225,86,0.3794,False
www.ebay.com//60908,www.pcconnection.com//4414,1.0,0.0,0.25806451612903225,87,0.3402,False
www.ebay.com//60908,www.walmart.com//675,1.0,0.0,0.23529411764705882,91,0.3746,False
www.pcconnection.com//4414,www.walmart.com//675,1.0,0.0,0.20588235294117646,100,0.3441,False
buy.net//5663,www.ebay.com//41942,0.0,0.0,0.061224489795918366,189,0.0789,False
buy.net//5663,www.alibaba.com//22658,0.0,0.0,0.07692307692307693,171,0.1101,False
buy.net//5663,www.alibaba.com//22764,0.0,0.0,0.10909090909090909,172,0.1167,False
buy.net//5663,www.alibaba.com//22909,0.0,0.0,0.05454545454545454,173,0.1015,False
buy.net//5663,www.alibaba.com//22950,0.0,0.0,0.05263157894736842,179,0.0919,False
buy.net//5663,www.alibaba.com//23585,0.0,0.0,0.057692307692307696,179,0.0932,False
buy.net//5663,www.alibaba.com//23661,0.0,0.0,0.07407407407407407,180,0.0958,False
buy.net//5663,www.alibaba.com//23731,0.0,0.0,0.1111111111111111,171,0.1187,False
buy.net//5663,www.alibaba.com//23987,0.0,0.0,0.09090909090909091,165,0.1227,False
buy.net//5663,www.alibaba.com//24021,0.0,0.0,0.05555555555555555,168,0.1093,False
buy.net//5663,www.alibaba.com//24179,0.0,0.0,0.0784313725490196,175,0.1045,False
buy.net//5663,www.alibaba.com//24392,0.0,0.0,0.05172413793103448,176,0.0963,False
buy.net//5663,www.alibaba.com//24452,0.0,0.0,0.05454545454545454,177,0.0955,False
buy.net//5663,www.alibaba.com//24790,0.0,0.0,0.07272727272727272,180,0.0955,False
buy.net//5663,www.alibaba.com//24918,0.0,0.0,0.047619047619047616,181,0.0877,False
buy.net//5663,www.alibaba.com//25334,0.0,0.0,0.0784313725490196,173,0.1075,False
buy.net//5663,www.alibaba.com//25647,0.0,0.0,0.07272727272727272,176,0.1015,False
buy.net//5663,www.alibaba.com//25727,0.0,0.0,0.05357142857142857,177,0.0952,False
buy.net//5663,www.alibaba.com//25949,0.0,0.0,0.10909090909090909,168,0.1227,False
buy.net//5663,www.alibaba.com//26371,0.0,0.0,0.07547169811320754,176,0.1022,False
buy.net//5663,www.alibaba.com//26563,0.0,0.0,0.06060606060606061,194,0.0712,False
buy.net//5663,www.alibaba.com//26789,0.0,0.0,0.05660377358490566,180,0.0914,False
buy.net//5663,www.alibaba.com//27069,0.0,0.0,0.07547169811320754,180,0.0961,False
buy.net//5663,www.alibaba.com//27195,0.0,0.0,0.1,178,0.1053,False
buy.net//5663,www.alibaba.com//27537,0.0,0.0,0.05357142857142857,174,0.0998,False
buy.net//5663,www.alibaba.com//27549,0.0,0.0,0.07272727272727272,180,0.0955,False
buy.net//5663,www.alibaba.com//27860,0.0,0.0,0.05660377358490566,175,0.099,False
buy.net//5663,www.alibaba.com//28019,0.0,0.0,0.11764705882352941,165,0.1294,False
buy.net//5663,www.alibaba.com//28099,0.0,0.0,0.06451612903225806,178,0.0964,False
buy.net//5663,www.alibaba.com//28608,0.0,0.0,0.07272727272727272,181,0.0939,False
buy.net//5663,www.alibaba.com//29611,0.0,0.0,0.05555555555555555,173,0.1018,False
buy.net//5663,www.alibaba.com//29872,0.0,0.0,0.05172413793103448,174,0.0993,False
buy.net//5663,www.alibaba.com//30513,0.0,0.0,0.05454545454545454,178,0.0939,False
buy.net//5663,www.alibaba.com//30588,0.0,0.0,0.05357142857142857,173,0.1013,False
buy.net//5663,www.alibaba.com//34106,0.0,0.0,0.07272727272727272,179,0.097,False
buy.net//5663,www.alibaba.com//34407,0.0,0.0,0.05357142857142857,173,0.1013,False
buy.net//5663,www.alibaba.com//34632,0.0,0.0,0.06896551724137931,174,0.1036,False
buy.net//5663,www.alibaba.com//34747,0.0,0.0,0.07407407407407407,177,0.1003,False
buy.net//5663,www.alibaba.com//34905,0.0,0.0,0.05454545454545454,176,0.097,False
buy.net//5663,www.alibaba.com//35031,0.0,0.0,0.07547169811320754,175,0.1037,False
buy.net//5663,www.alibaba.com//35299,0.0,0.0,0.11538461538461539,177,0.1107,False
buy.net//5663,www.alibaba.com//35584,0.0,0.0,0.05555555555555555,172,0.1033,False
buy.net//5663,www.alibaba.com//36065,0.0,0.0,0.07692307692307693,179,0.098,False
buy.net//5663,www.alibaba.com//37704,0.0,0.0,0.07547169811320754,176,0.1022,False
buy.net//5663,www.alibaba.com//6642,0.0,0.0,0.06557377049180328,175,0.1012,False
buy.net//5663,www.ebay.com//44712,0.0,0.0,0.019230769230769232,192,0.0639,False
buy.net//5663,www.ebay.com//46262,0.0,0.0,0.06,186,0.0832,False
buy.net//5663,www.ebay.com//54276,0.0,0.0,0.03773584905660377,184,0.0806,False
buy.net//5663,www.ebay.com//55626,0.0,0.0,0.0392156862745098,192,0.0689,False
www.alibaba.com//22658,www.ebay.com//44712,1.0,0.0,0.03333333333333333,111,0.2847,False
www.alibaba.com//22658,www.ebay.com//46262,0.0,0.0,0.06896551724137931,106,0.106,False
www.alibaba.com//22658,www.ebay.com//54276,1.0,0.0,0.03125,105,0.299,False
www.alibaba.com//22658,www.ebay.com//55626,0.0,0.0,0.06896551724137931,106,0.106,False
www.alibaba.com//22764,www.ebay.com//44712,0.0,0.0,0.02857142857142857,107,0.0915,False
www.alibaba.com//22764,www.ebay.com//46262,0.0,0.0,0.058823529411764705,101,0.114,False
www.alibaba.com//22764,www.ebay.com//54276,0.0,0.0,0.02702702702702703,108,0.0887,False
www.alibaba.com//22764,www.ebay.com//55626,0.0,0.0,0.09090909090909091,109,0.1022,False
www.alibaba.com//22909,www.ebay.com//44712,0.0,0.0,0.03125,133,0.0807,False
www.alibaba.com//22909,www.ebay.com//46262,0.0,0.0,0.06451612903225806,124,0.1078,False
www.alibaba.com//22909,www.ebay.com//54276,0.0,0.0,0.029411764705882353,129,0.0886,False
www.alibaba.com//22909,www.ebay.com//55626,0.0,0.0,0.1,133,0.0979,False
www.alibaba.com//22950,www.ebay.com//44712,0.0,0.0,0.029411764705882353,140,0.0896,False
www.alibaba.com//22950,www.ebay.com//46262,0.0,0.0,0.06060606060606061,138,0.1012,False
www.alibaba.com//22950,www.ebay.com//54276,0.0,0.0,0.027777777777777776,141,0.0873,False
www.alibaba.com//22950,www.ebay.com//55626,0.0,0.0,0.06060606060606061,143,0.0917,False
www.alibaba.com//23585,www.ebay.com//44712,0.0,0.0,0.034482758620689655,116,0.0824,False
www.alibaba.com//23585,www.ebay.com//46262,0.0,0.0,0.07142857142857142,106,0.1155,False
